SalesOrderID,Country,OrderDate,SalesChannelCode,ProdID,StyleName,CustomerAccountNumber,StoreKey,ProductLabel,ProductName,ProductDescription,Manufacturer,BrandName,Class,Color,StockType,Units,SalesAmount,RePurch,NSAT,SubCategory,Category,Sale Size
SO734761,Australia,"Friday, July 17, 2015",I,1159,Product0405016,AW00027699,,405016,"Fabrikam Independent Filmmaker 2/3"" 17mm X100 Blue",1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Blue,Low,2,"$3,040.00 ",2,4,Camcorders,Cameras and camcorders,Medium
SO739341,France,"Friday, January 9, 2015",I,1180,Product0405037,AW00019287,,405037,Fabrikam Independent filmmaker 1'' 25mm X400 White,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,White,Low,2,"$3,200.00 ",3,4,Camcorders,Cameras and camcorders,Medium
SO609491,United States,"Saturday, November 1, 2014",I,1183,Product0405040,AW00022255,,405040,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,White,Low,2,"$3,040.00 ",2,4,Camcorders,Cameras and camcorders,Medium
SO514601,United States,"Thursday, May 29, 2014",I,1183,Product0405040,AW00011041,,405040,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,White,Low,2,"$3,040.00 ",3,4,Camcorders,Cameras and camcorders,Medium
SO606841,Australia,"Sunday, March 23, 2014",I,1181,Product0405038,AW00023408,,405038,Fabrikam Independent filmmaker 1/2'' 3mm X300 White,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,White,Low,2,"$3,160.00 ",4,4,Camcorders,Cameras and camcorders,Medium
SO465001,United States,"Tuesday, November 27, 2012",I,204,Product0203013,AW00012208,,203013,Litware Home Theater System 7.1 Channel X711 Black,"660 watts into 7.1 channels (110 watts per channel at 6 Ohms, 1 kHz, 1 channel driven)","Litware, Inc.",Litware,Deluxe,Black,High,4,"$4,436.00 ",4,4,Home Theater System,TV and Video,Medium
SO437291,Great Britain,"Tuesday, June 26, 2012",I,204,Product0203013,AW00011238,,203013,Litware Home Theater System 7.1 Channel X711 Black,"660 watts into 7.1 channels (110 watts per channel at 6 Ohms, 1 kHz, 1 channel driven)","Litware, Inc.",Litware,Deluxe,Black,High,4,"$4,436.00 ",5,4,Home Theater System,TV and Video,Medium
SO642291,Australia,"Saturday, August 15, 2015",I,319,Product0205028,AW00011997,,205028,SV Car Video LCD9.2W X9281 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Silver,Low,4,"$3,476.00 ",4,4,Car Video,TV and Video,Medium
SO712291,Germany,"Thursday, May 21, 2015",I,319,Product0205028,AW00012825,,205028,SV Car Video LCD9.2W X9281 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Silver,Low,4,"$3,476.00 ",4,4,Car Video,TV and Video,Medium
SO488931,Great Britain,"Saturday, November 8, 2014",I,335,Product0205044,AW00017772,,205044,SV Car Video LCD9.2W X9281 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Brown,Low,4,"$3,476.00 ",3,4,Car Video,TV and Video,Medium
SO465711,Great Britain,"Saturday, January 4, 2014",I,334,Product0205043,AW00015668,,205043,SV Car Video LCD9.2W X9280 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Brown,Low,4,"$3,996.00 ",4,4,Car Video,TV and Video,Medium
SO445991,United States,"Monday, September 17, 2012",I,318,Product0205027,AW00028792,,205027,SV Car Video LCD9.2W X9280 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Silver,Low,4,"$3,996.00 ",3,4,Car Video,TV and Video,Medium
SO671291,Great Britain,"Friday, October 9, 2015",I,1650,Product0602080,AW00016598,,602080,Contoso DVD 15-Inch Player Portable L200 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd",Contoso,Deluxe,Black,High,4,"$1,159.96 ",3,4,Movie DVD,"Music, Movies and Audio Books",Medium
SO676901,United States,"Friday, August 7, 2015",I,1610,Product0602040,AW00029274,,602040,SV DVD 15-Inch Player Portable L200 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",Southridge Video,Southridge Video,Deluxe,Silver,High,4,"$1,159.96 ",5,4,Movie DVD,"Music, Movies and Audio Books",Medium
SO668131,United States,"Sunday, April 26, 2015",I,1604,Product0602034,AW00015778,,602034,SV DVD 14-Inch Player Portable L100 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",Southridge Video,Southridge Video,Deluxe,Black,High,4,"$1,039.96 ",3,4,Movie DVD,"Music, Movies and Audio Books",Medium
SO635991,United States,"Monday, December 29, 2014",I,1615,Product0602045,AW00015349,,602045,SV DVD 15-Inch Player Portable L200 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",Southridge Video,Southridge Video,Deluxe,White,High,4,"$1,159.96 ",3,4,Movie DVD,"Music, Movies and Audio Books",Medium
SO551291,Canada,"Wednesday, October 1, 2014",I,1650,Product0602080,AW00015913,,602080,Contoso DVD 15-Inch Player Portable L200 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd",Contoso,Deluxe,Black,High,4,"$1,159.96 ",3,4,Movie DVD,"Music, Movies and Audio Books",Medium
SO566401,Australia,"Friday, July 18, 2014",I,1655,Product0602085,AW00018930,,602085,Contoso DVD 15-Inch Player Portable L200 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd",Contoso,Deluxe,Silver,High,4,"$1,159.96 ",4,4,Movie DVD,"Music, Movies and Audio Books",Medium
SO505781,Great Britain,"Sunday, December 1, 2013",I,1614,Product0602044,AW00018126,,602044,SV DVD 14-Inch Player Portable L100 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",Southridge Video,Southridge Video,Deluxe,White,High,4,"$1,039.96 ",4,4,Movie DVD,"Music, Movies and Audio Books",Medium
SO624421,United States,"Sunday, October 4, 2015",I,2025,Product0803043,AW00015909,,803043,Litware Microwave 1.5CuFt X110 Silver,1100-watt 1-1/2-cubic-foot convection microwave oven,"Litware, Inc.",Litware,Deluxe,Silver,Mid,4,"$2,663.76 ",3,4,Microwaves,Home Appliances,Medium
SO569561,France,"Friday, November 28, 2014",I,1989,Product0803007,AW00021673,,803007,Fabrikam Microwave 1.5CuFt X1100 Silver,1100-watt 1-1/2-cubic-foot convection microwave oven,"Fabrikam, Inc.",Fabrikam,Deluxe,Silver,Mid,4,"$2,663.76 ",4,4,Microwaves,Home Appliances,Medium
SO594081,Great Britain,"Thursday, November 27, 2014",I,2019,Product0803037,AW00012394,,803037,Litware Microwave 1.5CuFt X110 White,1100-watt 1-1/2-cubic-foot convection microwave oven,"Litware, Inc.",Litware,Deluxe,White,Mid,4,"$2,663.76 ",4,4,Microwaves,Home Appliances,Medium
SO536591,United States,"Friday, September 12, 2014",I,2001,Product0803019,AW00014734,,803019,Fabrikam Microwave 1.5CuFt X1100 Red,1100-watt 1-1/2-cubic-foot convection microwave oven,"Fabrikam, Inc.",Fabrikam,Deluxe,Red,Mid,4,"$2,663.76 ",3,4,Microwaves,Home Appliances,Medium
SO514641,Great Britain,"Tuesday, August 5, 2014",I,2079,Product0803097,AW00027819,,803097,Contoso Microwave 1.5CuFt X0110 Black,1100-watt 1-1/2-cubic-foot convection microwave oven,"Contoso, Ltd",Contoso,Deluxe,Black,Mid,4,"$2,663.76 ",4,4,Microwaves,Home Appliances,Medium
SO730941,Great Britain,"Tuesday, December 15, 2015",I,2334,Product0806145,AW00027810,,806145,Litware Floor Lamp X1015 Grey,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Litware, Inc.",Litware,Deluxe,Grey,High,4,"$2,543.96 ",3,4,Lamps,Home Appliances,Medium
SO611671,United States,"Thursday, November 6, 2014",I,2342,Product0806153,AW00023176,,806153,Litware Floor Lamp X1015 Blue,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Litware, Inc.",Litware,Deluxe,Blue,High,4,"$2,543.96 ",4,4,Lamps,Home Appliances,Medium
SO581881,Great Britain,"Saturday, November 1, 2014",I,2270,Product0806081,AW00026219,,806081,Proseware Floor Lamp X0115 Black,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Proseware, Inc.",Proseware,Deluxe,Black,High,4,"$2,543.96 ",1,4,Lamps,Home Appliances,Medium
SO637501,Australia,"Saturday, October 10, 2015",I,2486,Product0808077,AW00011988,,808077,Litware 18'' Oscillating Pedestal Fan M145 Blue,19-inch oscillating pedestal fan with all-metal construction,"Litware, Inc.",Litware,Deluxe,Blue,Mid,4,"$1,600.00 ",5,4,Fans,Home Appliances,Medium
SO541011,Great Britain,"Friday, February 7, 2014",I,2484,Product0808075,AW00025728,,808075,Litware 18'' Oscillating Pedestal Fan M145 Pink,19-inch oscillating pedestal fan with all-metal construction,"Litware, Inc.",Litware,Deluxe,Pink,Mid,4,"$1,600.00 ",3,4,Fans,Home Appliances,Medium
SO553751,United States,"Monday, January 12, 2015",I,2348,Product0807001,AW00025384,,807001,Contoso Air conditioner 25000BTU L1672 White,"25,000-BTU air conditioner for large rooms up to 1672 square feet","Contoso, Ltd",Contoso,Deluxe,White,High,4,"$2,543.96 ",4,4,Air Conditioners,Home Appliances,Medium
SO500771,Australia,"Saturday, December 27, 2014",I,2355,Product0807008,AW00024244,,807008,Contoso Air conditioner 25000BTU L1672 Red,"25,000-BTU air conditioner for large rooms up to 1672 square feet","Contoso, Ltd",Contoso,Deluxe,Red,High,4,"$2,543.96 ",4,4,Air Conditioners,Home Appliances,Medium
SO667541,United States,"Saturday, October 10, 2015",I,1765,Product0702059,AW00026641,,702059,MGS Age of Empires Expansion: The Rise of Rome X900,Age of Empires Expansion: The Rise of Rome,Tailspin Toys,Tailspin Toys,Deluxe,Blue,Low,4,"$2,395.20 ",2,4,Download Games,Games and Toys,Medium
SO507891,Great Britain,"Friday, October 3, 2014",I,1765,Product0702059,AW00013553,,702059,MGS Age of Empires Expansion: The Rise of Rome X900,Age of Empires Expansion: The Rise of Rome,Tailspin Toys,Tailspin Toys,Deluxe,Blue,Low,4,"$2,395.20 ",1,4,Download Games,Games and Toys,Medium
SO656871,Great Britain,"Tuesday, November 24, 2015",I,517,Product0304057,AW00025774,,304057,WWI LCD24 X300 Black,"24 inches HD display, 160° horizontal and vertical viewing angles",Wide World Importers,Wide World Importers,Deluxe,Black,Mid,4,"$3,276.00 ",5,4,Monitors,Computers,Medium
SO689511,Great Britain,"Saturday, October 24, 2015",I,503,Product0304043,AW00020917,,304043,Adventure Works LCD24 X300 White,"24 inches HD display, 160° horizontal and vertical viewing angles",Adventure Works,Adventure Works,Deluxe,White,Mid,4,"$3,276.00 ",3,4,Monitors,Computers,Medium
SO617161,France,"Wednesday, September 30, 2015",I,475,Product0304015,AW00026975,,304015,Proseware LCD24 X300 White,"24 Inch HD display, 160° horizontal and vertical viewing angles","Proseware, Inc.",Proseware,Deluxe,White,Mid,4,"$3,276.00 ",4,4,Monitors,Computers,Medium
SO479521,Australia,"Tuesday, December 31, 2013",I,461,Product0304001,AW00022193,,304001,Proseware LCD24 X300 Black,"24 inches HD display, 160° horizontal and vertical viewing angles","Proseware, Inc.",Proseware,Deluxe,Black,Mid,4,"$3,276.00 ",3,4,Monitors,Computers,Medium
SO475441,Australia,"Monday, November 4, 2013",I,528,Product0304068,AW00012694,,304068,WWI LCD24 X300 White,"24 inches HD display, 160° horizontal and vertical viewing angles",Wide World Importers,Wide World Importers,Deluxe,White,Mid,4,"$3,276.00 ",2,4,Monitors,Computers,Medium
SO473061,Canada,"Sunday, September 15, 2013",I,517,Product0304057,AW00028798,,304057,WWI LCD24 X300 Black,"24 inches HD display, 160° horizontal and vertical viewing angles",Wide World Importers,Wide World Importers,Deluxe,Black,Mid,4,"$3,276.00 ",4,4,Monitors,Computers,Medium
SO471521,France,"Thursday, June 13, 2013",I,490,Product0304030,AW00028547,,304030,Adventure Works LCD24W X300 Black,"24 widescreen HD display, 1920 x 1200 maximum resolutions",Adventure Works,Adventure Works,Deluxe,Black,Mid,4,"$3,476.00 ",1,4,Monitors,Computers,Medium
SO472151,Canada,"Sunday, February 24, 2013",I,461,Product0304001,AW00028836,,304001,Proseware LCD24 X300 Black,"24 inches HD display, 160° horizontal and vertical viewing angles","Proseware, Inc.",Proseware,Deluxe,Black,Mid,4,"$3,276.00 ",3,4,Monitors,Computers,Medium
SO438151,Australia,"Saturday, September 1, 2012",I,461,Product0304001,AW00016494,,304001,Proseware LCD24 X300 Black,"24 inches HD display, 160° horizontal and vertical viewing angles","Proseware, Inc.",Proseware,Deluxe,Black,Mid,4,"$3,276.00 ",3,4,Monitors,Computers,Medium
SO621731,France,"Monday, August 3, 2015",I,433,Product0303018,AW00011420,,303018,Adventure Works Desktop PC2.33 XD233 White,"2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive",Adventure Works,Adventure Works,Deluxe,White,High,4,"$3,876.00 ",4,4,Desktops,Computers,Medium
SO576811,United States,"Monday, November 17, 2014",I,416,Product0303001,AW00022897,,303001,Adventure Works Desktop PC2.33 XD233 Silver,"2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive",Adventure Works,Adventure Works,Deluxe,Silver,High,4,"$3,876.00 ",7,4,Desktops,Computers,Medium
SO462811,United States,"Thursday, November 21, 2013",I,450,Product0303035,AW00026057,,303035,WWI Desktop PC2.33 X2330 Brown,"2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive",Wide World Importers,Wide World Importers,Deluxe,Brown,High,4,"$3,676.00 ",5,4,Desktops,Computers,Medium
SO472761,United States,"Thursday, October 10, 2013",I,450,Product0303035,AW00015289,,303035,WWI Desktop PC2.33 X2330 Brown,"2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive",Wide World Importers,Wide World Importers,Deluxe,Brown,High,4,"$3,676.00 ",3,4,Desktops,Computers,Medium
SO683481,Germany,"Wednesday, May 20, 2015",I,1425,Product0503018,AW00017984,,503018,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey","Business-oriented Smartphone with windows mobile 6.1 OS, video share service, and mobile banking",The Phone Company,The Phone Company,Deluxe,Grey,High,4,"$2,116.00 ",4,4,Touch Screen Phones,Cell phones,Medium
SO710671,France,"Saturday, March 14, 2015",I,1425,Product0503018,AW00011242,,503018,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey","Business-oriented Smartphone with windows mobile 6.1 OS, video share service, and mobile banking",The Phone Company,The Phone Company,Deluxe,Grey,High,4,"$2,116.00 ",2,4,Touch Screen Phones,Cell phones,Medium
SO577361,Australia,"Wednesday, November 5, 2014",I,1442,Product0503035,AW00011009,,503035,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold","Video share service, 3.2-megapixel camera/camcorder",The Phone Company,The Phone Company,Deluxe,Gold,High,4,"$2,116.00 ",3,4,Touch Screen Phones,Cell phones,Medium
SO532341,United States,"Monday, August 25, 2014",I,1426,Product0503019,AW00013871,,503019,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",Dual SIM-international version with warranty,The Phone Company,The Phone Company,Deluxe,Grey,High,4,"$2,356.00 ",3,4,Touch Screen Phones,Cell phones,Medium
SO732531,Australia,"Friday, October 23, 2015",I,1522,Product0504053,AW00011930,,504053,The Phone Company PDA Wifi 4.7-inch L290 Black,The sensitive slanted stylus tip gives you smooth navigation,The Phone Company,The Phone Company,Deluxe,Black,High,4,"$1,520.00 ",2,4,Smart phones & PDAs,Cell phones,Medium
SO730751,Australia,"Friday, October 16, 2015",I,1537,Product0504068,AW00016638,,504068,The Phone Company PDA GPS Phone 4.7 inch L950 Black,"Complete suite of PIM applications, HotSync technology for PC synchronization, 1MB memory",The Phone Company,The Phone Company,Deluxe,Black,High,4,"$1,472.00 ",3,4,Smart phones & PDAs,Cell phones,Medium
SO700871,Australia,"Thursday, September 10, 2015",I,1528,Product0504059,AW00011047,,504059,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,With 3MB Memory and 6-line backlit display,The Phone Company,The Phone Company,Deluxe,Black,High,4,"$1,208.00 ",1,4,Smart phones & PDAs,Cell phones,Medium
SO656711,Australia,"Friday, July 24, 2015",I,1531,Product0504062,AW00014264,,504062,The Phone Company PDA Handheld 4.7 inch L650 Black,256 MB flash memory expands via two memory card slots,The Phone Company,The Phone Company,Deluxe,Black,High,4,"$1,556.00 ",3,4,Smart phones & PDAs,Cell phones,Medium
SO515721,Germany,"Sunday, October 26, 2014",I,1479,Product0504010,AW00023759,,504010,The Phone Company Smart phones Unlocked International M800 Black,"Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go",The Phone Company,The Phone Company,Deluxe,Black,High,4,"$1,240.00 ",4,4,Smart phones & PDAs,Cell phones,Medium
SO572861,United States,"Saturday, October 25, 2014",I,1549,Product0504080,AW00014343,,504080,The Phone Company PDA Handheld 4.7 inch L650 Silver,256 MB flash memory expands via two memory card slots,The Phone Company,The Phone Company,Deluxe,Silver,High,4,"$1,556.00 ",3,4,Smart phones & PDAs,Cell phones,Medium
SO504971,United States,"Thursday, October 23, 2014",I,1561,Product0504092,AW00014419,,504092,The Phone Company PDA Phone 4.7 inches L360 White,"Opera 8 web browser; supports Adobe flash 9 browser plug in, 256 MB flash memory expands via two memory card slots",The Phone Company,The Phone Company,Deluxe,White,High,4,"$1,608.00 ",5,4,Smart phones & PDAs,Cell phones,Medium
SO505271,Australia,"Saturday, September 20, 2014",I,1555,Product0504086,AW00024377,,504086,The Phone Company PDA GPS Phone 4.7 inch L950 Silver,"Complete suite of PIM applications, HotSync technology for PC synchronization, 1MB memory",The Phone Company,The Phone Company,Deluxe,Silver,High,4,"$1,472.00 ",1,4,Smart phones & PDAs,Cell phones,Medium
SO719981,Australia,"Monday, January 12, 2015",I,1084,Product0402041,AW00015134,,402041,Contoso SLR Camera X143 Grey,"Fast startup and split-sEconomynd shutter response, shoot continuously at up to 3 frames per sEconomynd","Contoso, Ltd",Contoso,Deluxe,Grey,High,4,"$2,584.00 ",4,4,Digital SLR Cameras,Cameras and camcorders,Medium
SO508101,Australia,"Saturday, October 25, 2014",I,1124,Product0402081,AW00027483,,402081,Fabrikam SLR Camera X148 Gold,"Digital camera - SLR with live view mode, 5.8 in x 2.9 in x 4.5 in, 1.8 lbs","Fabrikam, Inc.",Fabrikam,Deluxe,Gold,High,4,"$2,628.00 ",3,4,Digital SLR Cameras,Cameras and camcorders,Medium
SO639361,Australia,"Thursday, October 1, 2015",I,1035,Product0401092,AW00021166,,401092,A. Datum Consumer Digital Camera E100 Azure,"Digital camera, product type digital camera - compact",A. Datum Corporation,A. Datum,Deluxe,Azure,High,4,"$1,124.00 ",4,4,Digital Cameras,Cameras and camcorders,Medium
SO724121,Australia,"Monday, April 13, 2015",I,1006,Product0401063,AW00022913,,401063,A. Datum Super-zoom Digital Camera X300 Orange,"Digital camera, product type digital camera - compact, dimensions 3.7 in x 1.1 in x 2.4 in",A. Datum Corporation,A. Datum,Deluxe,Orange,High,4,"$1,160.00 ",3,4,Digital Cameras,Cameras and camcorders,Medium
SO567501,Australia,"Saturday, August 16, 2014",I,1007,Product0401064,AW00018928,,401064,A. Datum Consumer Digital Camera E100 Orange,"Digital camera, product type digital camera - compact",A. Datum Corporation,A. Datum,Deluxe,Orange,High,4,"$1,124.00 ",2,4,Digital Cameras,Cameras and camcorders,Medium
